652334,SWIFT#BAT,2015-08-17 02:05:13,249.643400,-12.065600,2015-08-17 17:48:00,2015-08-17 21:57:59,Pointing,Afterglow,
652643,SWIFT#BAT,2015-08-19 00:50:08,42.336700,9.783900,2015-08-19 00:51:36,2015-08-19 04:07:45,Pointing,Prompt,
652847,SWIFT#BAT,2015-08-21 09:44:00,341.905800,-57.875300,2015-08-21 22:32:36,2015-08-22 04:05:55,Pointing,Afterglow,
653838,SWIFT#BAT,2015-08-31 10:34:12,221.022500,-25.649500,2015-08-31 17:49:34,2015-08-31 18:40:04,Pointing,Afterglow,
653978,SWIFT#BAT,2015-08-31 22:19:27,271.021300,-27.252100,2015-09-01 17:52:07,2015-09-01 19:43:13,Pointing,Afterglow,
654803,SWIFT#BAT,2015-09-07 23:26:27,255.219100,-63.818900,2015-09-08 17:53:24,2015-09-08 21:20:27,Pointing,Afterglow,
655097,SWIFT#BAT,2015-09-10 09:04:48,5.675200,33.498700,2015-09-10 22:38:53,2015-09-11 01:17:58,Pointing,Afterglow,
655262,SWIFT#BAT,2015-09-11 18:40:21,67.424100,5.742700,2015-09-12 00:27:14,2015-09-12 03:46:42,Pointing,Afterglow,
655721,SWIFT#BAT,2015-09-15 21:18:24,319.730900,-34.853700,2015-09-15 21:19:54,2015-09-16 01:08:45,Pointing,Prompt,
658045,SWIFT#BAT,2015-10-08 05:47:47,117.932400,-54.050400,2015-10-09 00:55:44,2015-10-09 02:11:29,Pointing,Afterglow,
663074,SWIFT#BAT,2015-11-11 08:33:23,56.828100,-44.163900,2015-11-11 18:40:23,2015-11-12 02:50:14,Pointing,Afterglow,
663179,SWIFT#BAT,2015-11-12 13:44:48,2.045200,-61.692400,2015-11-12 18:26:00,2015-11-13 00:11:56,Pointing,Afterglow,
663490,SWIFT#BAT,2015-11-14 09:59:34,120.937400,-61.042200,2015-11-14 22:45:36,2015-11-15 02:48:00,Pointing,Afterglow,
665268,SWIFT#BAT,2015-11-27 09:08:49,19.777800,-82.773800,2015-11-27 18:40:30,2015-11-27 18:55:39,Pointing,Afterglow,
666378,SWIFT#BAT,2015-12-05 21:43:14,41.158500,-43.480600,2015-12-05 21:43:55,2015-12-06 00:35:18,Pointing,Prompt,
666931,SWIFT#BAT,2015-12-10 03:12:56,65.182300,-71.230400,2015-12-10 18:49:26,2015-12-11 02:13:50,Pointing,Afterglow,
667392,SWIFT#BAT,2015-12-15 03:01:28,93.594800,35.509400,2015-12-15 22:41:39,2015-12-16 00:22:39,Pointing,Afterglow,
669319,SWIFT#BAT,2016-01-04 11:24:10,76.803800,11.354000,2016-01-04 19:02:21,2016-01-05 00:23:02,Pointing,Afterglow,
670800,SWIFT#BAT,2016-01-17 13:59:27,132.190400,-16.340000,2016-01-17 23:28:32,2016-01-18 03:08:13,Pointing,Afterglow,
672236,SWIFT#BAT,2016-01-31 08:20:31,78.181700,-7.067500,2016-01-31 18:54:44,2016-01-31 22:19:15,Pointing,Afterglow,
672525,SWIFT#BAT,2016-02-03 02:13:10,161.951700,-24.762100,2016-02-03 02:16:24,2016-02-03 03:22:28,Pointing,Prompt,
674670,SWIFT#BAT,2016-02-20 01:25:25,236.924800,-18.555100,2016-02-20 02:36:29,2016-02-20 03:35:45,Pointing,Afterglow,
676595,SWIFT#BAT,2016-02-28 17:34:32,107.322400,26.956400,2016-02-28 18:31:55,2016-02-28 20:55:04,Pointing,Afterglow,
677495,SWIFT#BAT,2016-03-03 10:54:42,168.681300,22.742400,2016-03-03 20:44:17,2016-03-04 00:01:14,Pointing,Afterglow,
682269,SWIFT#BAT,2016-04-10 05:09:48,150.680700,3.443500,2016-04-10 17:53:18,2016-04-10 23:19:02,Pointing,Afterglow,
684679,SWIFT#BAT,2016-05-01 00:40:31,286.376800,-17.239800,2016-05-01 23:03:24,2016-05-02 00:21:40,Pointing,Afterglow,
685245,SWIFT#BAT,2016-05-06 03:29:15,265.773500,-46.117000,2016-05-06 03:30:17,2016-05-06 04:07:55,Pointing,Prompt,
689597,SWIFT#BAT,2016-06-07 11:14:00,13.663200,-4.948100,2016-06-08 02:46:47,2016-06-08 04:17:42,Pointing,Afterglow,
700791,SWIFT#BAT,2016-06-22 02:03:13,244.373400,-51.045100,2016-06-22 17:30:27,2016-06-22 18:15:54,Pointing,Afterglow,
701503,SWIFT#BAT,2016-06-25 22:40:31,176.936900,-65.113800,2016-06-26 17:30:16,2016-06-26 20:54:47,Pointing,Afterglow,
702252,SWIFT#BAT,2016-06-30 04:04:09,198.239200,-56.068500,2016-06-30 17:30:42,2016-06-30 22:10:59,Pointing,Afterglow,
704155,SWIFT#BAT,2016-07-12 19:53:36,304.149300,-26.981300,2016-07-12 23:49:33,2016-07-13 04:12:09,Pointing,Afterglow,
706871,SWIFT#BAT,2016-08-01 09:28:30,212.762700,13.499500,2016-08-01 17:41:56,2016-08-01 19:35:34,Pointing,Afterglow,
707517,SWIFT#BAT,2016-08-06 05:18:31,98.207600,-22.785700,2016-08-07 04:01:32,2016-08-07 04:14:09,Pointing,Afterglow,
707545,SWIFT#BAT,2016-08-06 10:58:23,282.076700,-2.445800,2016-08-06 17:44:43,2016-08-07 00:31:15,Pointing,Afterglow,
714404,SWIFT#BAT,2016-10-01 01:05:16,71.913100,-57.282700,2016-10-01 01:05:41,2016-10-01 03:27:26,Pointing,Prompt,
